Country Name,Series Name,year,value
Austria,Unemployment with basic education (% of total labor force with basic education),2014,11.40999985
Austria,"Unemployment with basic education, female (% of female labor force with basic education)",2014,10.01000023
Austria,"Unemployment with basic education, male (% of male labor force with basic education)",2014,12.96000004
Austria,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,57.06999969
Austria,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,55.61999893
Austria,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,58.47000122
Austria,"Interest rate spread (lending rate minus deposit rate, %)",2014,0
Austria,Average time to clear exports through customs (days),2014,0
Austria,Logistics performance index: Overall (1=low to 5=high),2014,3.648587
Austria,"Time to export, border compliance (hours)",2014,0
Austria,"Time to export, documentary compliance (hours)",2014,0.5
Austria,"Time to import, border compliance (hours)",2014,0
Austria,"Time to import, documentary compliance (hours)",2014,0.5
Azerbaijan,Cost of business start-up procedures (% of GNI per capita),2014,3.1
Azerbaijan,"Cost of business start-up procedures, female (% of GNI per capita)",2014,3.1
Azerbaijan,"Cost of business start-up procedures, male (% of GNI per capita)",2014,3.1
Azerbaijan,Time required to start a business (days),2014,5.5
Azerbaijan,"Time required to start a business, female (days)",2014,5.5
Azerbaijan,"Time required to start a business, male (days)",2014,5.5
Azerbaijan,Unemployment with advanced education (% of total labor force with advanced education),2014,5.150000095
Azerbaijan,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,5.690000057
Azerbaijan,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,4.639999866
Azerbaijan,Unemployment with intermediate education (% of total labor force with intermediate education),2014,4.329999924
Azerbaijan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,5.619999886
Azerbaijan,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,3.160000086
Azerbaijan,Unemployment with basic education (% of total labor force with basic education),2014,9.239999771
Azerbaijan,"Unemployment with basic education, female (% of female labor force with basic education)",2014,7.78000021
Azerbaijan,"Unemployment with basic education, male (% of male labor force with basic education)",2014,11.68000031
Azerbaijan,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,0
Azerbaijan,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,0
Azerbaijan,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,0
Azerbaijan,"Interest rate spread (lending rate minus deposit rate, %)",2014,8.685833333
Azerbaijan,Average time to clear exports through customs (days),2014,0
Azerbaijan,Logistics performance index: Overall (1=low to 5=high),2014,2.448376
Azerbaijan,"Time to export, border compliance (hours)",2014,33.66667
Azerbaijan,"Time to export, documentary compliance (hours)",2014,35.45455
Azerbaijan,"Time to import, border compliance (hours)",2014,32.36508
Azerbaijan,"Time to import, documentary compliance (hours)",2014,41.45455
"Bahamas, The",Cost of business start-up procedures (% of GNI per capita),2014,10.2
"Bahamas, The","Cost of business start-up procedures, female (% of GNI per capita)",2014,10.2
"Bahamas, The","Cost of business start-up procedures, male (% of GNI per capita)",2014,10.2
"Bahamas, The",Time required to start a business (days),2014,23.5
"Bahamas, The","Time required to start a business, female (days)",2014,23.5
"Bahamas, The","Time required to start a business, male (days)",2014,23.5
"Bahamas, The",Unemployment with advanced education (% of total labor force with advanced education),2014,0
"Bahamas, The","Unemployment with advanced education, female (% of female labor force with advanced education)",2014,0
"Bahamas, The","Unemployment with advanced education, male (% of male labor force with advanced education)",2014,0
"Bahamas, The",Unemployment with intermediate education (% of total labor force with intermediate education),2014,0
"Bahamas, The","Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,0
"Bahamas, The","Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,0
"Bahamas, The",Unemployment with basic education (% of total labor force with basic education),2014,0
"Bahamas, The","Unemployment with basic education, female (% of female labor force with basic education)",2014,0
"Bahamas, The","Unemployment with basic education, male (% of male labor force with basic education)",2014,0
"Bahamas, The","Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,0
"Bahamas, The","Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,0
"Bahamas, The","Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,0
"Bahamas, The","Interest rate spread (lending rate minus deposit rate, %)",2014,3.3325
"Bahamas, The",Average time to clear exports through customs (days),2014,0
"Bahamas, The",Logistics performance index: Overall (1=low to 5=high),2014,2.910966
"Bahamas, The","Time to export, border compliance (hours)",2014,84
"Bahamas, The","Time to export, documentary compliance (hours)",2014,60
"Bahamas, The","Time to import, border compliance (hours)",2014,99
"Bahamas, The","Time to import, documentary compliance (hours)",2014,54
Bahrain,Cost of business start-up procedures (% of GNI per capita),2014,0.8
Bahrain,"Cost of business start-up procedures, female (% of GNI per capita)",2014,0.8
Bahrain,"Cost of business start-up procedures, male (% of GNI per capita)",2014,0.8
Bahrain,Time required to start a business (days),2014,9.4
Bahrain,"Time required to start a business, female (days)",2014,10
Bahrain,"Time required to start a business, male (days)",2014,9
Bahrain,Unemployment with advanced education (% of total labor force with advanced education),2014,0
Bahrain,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,0
Bahrain,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,0
Bahrain,Unemployment with intermediate education (% of total labor force with intermediate education),2014,0
Bahrain,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,0
Bahrain,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,0
Bahrain,Unemployment with basic education (% of total labor force with basic education),2014,0
Bahrain,"Unemployment with basic education, female (% of female labor force with basic education)",2014,0
Bahrain,"Unemployment with basic education, male (% of male labor force with basic education)",2014,0
Bahrain,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,0
Bahrain,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,0
Bahrain,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,0
Bahrain,"Interest rate spread (lending rate minus deposit rate, %)",2014,4.886666667
Bahrain,Average time to clear exports through customs (days),2014,0
Bahrain,Logistics performance index: Overall (1=low to 5=high),2014,3.083116
Bahrain,"Time to export, border compliance (hours)",2014,78.6
Bahrain,"Time to export, documentary compliance (hours)",2014,24
Bahrain,"Time to import, border compliance (hours)",2014,54
Bahrain,"Time to import, documentary compliance (hours)",2014,84
Bangladesh,Cost of business start-up procedures (% of GNI per capita),2014,16.8
Bangladesh,"Cost of business start-up procedures, female (% of GNI per capita)",2014,16.8
Bangladesh,"Cost of business start-up procedures, male (% of GNI per capita)",2014,16.8
Bangladesh,Time required to start a business (days),2014,19.5
Bangladesh,"Time required to start a business, female (days)",2014,19.5
Bangladesh,"Time required to start a business, male (days)",2014,19.5
Bangladesh,Unemployment with advanced education (% of total labor force with advanced education),2014,0
Bangladesh,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,0
Bangladesh,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,0
Bangladesh,Unemployment with intermediate education (% of total labor force with intermediate education),2014,0
Bangladesh,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,0
Bangladesh,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,0
Bangladesh,Unemployment with basic education (% of total labor force with basic education),2014,0
Bangladesh,"Unemployment with basic education, female (% of female labor force with basic education)",2014,0
Bangladesh,"Unemployment with basic education, male (% of male labor force with basic education)",2014,0
Bangladesh,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,0
Bangladesh,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,0
Bangladesh,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,0
Bangladesh,"Interest rate spread (lending rate minus deposit rate, %)",2014,3.145
Bangladesh,Average time to clear exports through customs (days),2014,0
Bangladesh,Logistics performance index: Overall (1=low to 5=high),2014,2.56334
Bangladesh,"Time to export, border compliance (hours)",2014,168
Bangladesh,"Time to export, documentary compliance (hours)",2014,147
Bangladesh,"Time to import, border compliance (hours)",2014,216
Bangladesh,"Time to import, documentary compliance (hours)",2014,144
Barbados,Cost of business start-up procedures (% of GNI per capita),2014,7.6
Barbados,"Cost of business start-up procedures, female (% of GNI per capita)",2014,7.6
Barbados,"Cost of business start-up procedures, male (% of GNI per capita)",2014,7.6
Barbados,Time required to start a business (days),2014,19
Barbados,"Time required to start a business, female (days)",2014,19
Barbados,"Time required to start a business, male (days)",2014,19
Barbados,Unemployment with advanced education (% of total labor force with advanced education),2014,0
Barbados,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,0
Barbados,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,0
Barbados,Unemployment with intermediate education (% of total labor force with intermediate education),2014,0
Barbados,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,0
Barbados,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,0
Barbados,Unemployment with basic education (% of total labor force with basic education),2014,0
Barbados,"Unemployment with basic education, female (% of female labor force with basic education)",2014,0
Barbados,"Unemployment with basic education, male (% of male labor force with basic education)",2014,0
Barbados,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,46.31999969
Barbados,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,46.09999847
Barbados,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,47.09000015
Barbados,"Interest rate spread (lending rate minus deposit rate, %)",2014,5.874166667
Barbados,Average time to clear exports through customs (days),2014,0
Barbados,Logistics performance index: Overall (1=low to 5=high),2014,0
Barbados,"Time to export, border compliance (hours)",2014,41.38462
Barbados,"Time to export, documentary compliance (hours)",2014,53.53846
Barbados,"Time to import, border compliance (hours)",2014,104
Barbados,"Time to import, documentary compliance (hours)",2014,46
Belarus,Cost of business start-up procedures (% of GNI per capita),2014,0.9
Belarus,"Cost of business start-up procedures, female (% of GNI per capita)",2014,0.9
Belarus,"Cost of business start-up procedures, male (% of GNI per capita)",2014,0.9
Belarus,Time required to start a business (days),2014,12
Belarus,"Time required to start a business, female (days)",2014,12
Belarus,"Time required to start a business, male (days)",2014,12
Belarus,Unemployment with advanced education (% of total labor force with advanced education),2014,0
Belarus,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,0
Belarus,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,0
Belarus,Unemployment with intermediate education (% of total labor force with intermediate education),2014,0
Belarus,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,0
Belarus,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,0
Belarus,Unemployment with basic education (% of total labor force with basic education),2014,0
Belarus,"Unemployment with basic education, female (% of female labor force with basic education)",2014,0
Belarus,"Unemployment with basic education, male (% of male labor force with basic education)",2014,0
Belarus,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,0
Belarus,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,0
Belarus,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,0
Belarus,"Interest rate spread (lending rate minus deposit rate, %)",2014,0.158333333
Belarus,Average time to clear exports through customs (days),2014,0
Belarus,Logistics performance index: Overall (1=low to 5=high),2014,2.638168
Belarus,"Time to export, border compliance (hours)",2014,7.346154
Belarus,"Time to export, documentary compliance (hours)",2014,4
Belarus,"Time to import, border compliance (hours)",2014,0
Belarus,"Time to import, documentary compliance (hours)",2014,3.5
Belgium,Cost of business start-up procedures (% of GNI per capita),2014,5.2
Belgium,"Cost of business start-up procedures, female (% of GNI per capita)",2014,5.2
Belgium,"Cost of business start-up procedures, male (% of GNI per capita)",2014,5.2
Belgium,Time required to start a business (days),2014,4.5
Belgium,"Time required to start a business, female (days)",2014,4.5
Belgium,"Time required to start a business, male (days)",2014,4.5
Belgium,Unemployment with advanced education (% of total labor force with advanced education),2014,4.670000076
Belgium,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,4.71999979
Belgium,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,4.619999886
Belgium,Unemployment with intermediate education (% of total labor force with intermediate education),2014,8.789999962
Belgium,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,8.800000191
Belgium,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,8.789999962
Belgium,Unemployment with basic education (% of total labor force with basic education),2014,15.32999992
Belgium,"Unemployment with basic education, female (% of female labor force with basic education)",2014,14.81000042
Belgium,"Unemployment with basic education, male (% of male labor force with basic education)",2014,15.64999962
Belgium,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2014,30.19000053
Belgium,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2014,28.07999992
Belgium,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2014,32.25
Belgium,"Interest rate spread (lending rate minus deposit rate, %)",2014,0
Belgium,Average time to clear exports through customs (days),2014,0
Belgium,Logistics performance index: Overall (1=low to 5=high),2014,4.04466
Belgium,"Time to export, border compliance (hours)",2014,0
Belgium,"Time to export, documentary compliance (hours)",2014,0.5
Belgium,"Time to import, border compliance (hours)",2014,0
Belgium,"Time to import, documentary compliance (hours)",2014,0.5
Belize,Cost of business start-up procedures (% of GNI per capita),2014,34.3
Belize,"Cost of business start-up procedures, female (% of GNI per capita)",2014,34.3
Belize,"Cost of business start-up procedures, male (% of GNI per capita)",2014,34.3
Belize,Time required to start a business (days),2014,43
Belize,"Time required to start a business, female (days)",2014,43
Belize,"Time required to start a business, male (days)",2014,43
